Currency,Year,Month,Mean,Std,Volatility,Pct_Change,Inflation,Label,DPI,PCA1,PCA2,KMeans_Cluster,DBSCAN_Cluster,AHC_Cluster,KMedoids_Cluster,Stability_Label
IDR,2018,8,100.98496699500815,0.5974034516916741,0.0764307518487429,2.3720942179614655,3.0951088208909754,IDR_2018_08,0.35170836278178397,1.2521405758001278,-0.39532473391691825,2,0,1,0,B - Moderate
IDR,2018,9,100.96135291879628,0.5247805928496805,0.07759606403687068,1.329890679124499,3.082203978596102,IDR_2018_09,0.3611487982284798,0.8373654523205074,-0.3114523496832601,1,0,1,0,A - Stable
IDR,2018,10,102.10085591352636,0.7550069994377931,0.12905718576126596,2.4902671411555497,3.069299136301229,IDR_2018_10,0.9316031236853122,2.316310977546229,0.275883027642676,2,0,2,0,B - Moderate
IDR,2018,11,96.77792008522353,1.3223053328939927,0.10633102351946241,-5.5277704659120825,3.056394294006356,IDR_2018_11,0.6745511986034739,-3.05696095304499,3.3017056414468926,0,0,2,2,C - Vulnerable
IDR,2018,12,101.60547719444085,0.6561439389418164,0.07715606155665934,1.79770565193061,3.043489451711483,IDR_2018_12,0.34556751119926066,1.4613258439127206,-0.4076146647248299,2,0,1,0,B - Moderate
IDR,2019,1,98.08196553507803,0.9246340953302863,0.08168474609841796,-2.952973720608575,2.9451423527467115,IDR_2019_01,0.3689680265195231,-1.896291169423259,1.6796344598271966,0,0,2,2,C - Vulnerable
IDR,2019,2,100.4370257036061,0.5720406395120966,0.07241031737920121,0.3508520693111843,2.859700096076813,IDR_2019_02,0.2419624472969769,0.219333031165211,-0.05263948517909596,1,0,0,2,A - Stable
IDR,2019,3,100.13949549598003,0.49390504400428126,0.08634505345462472,0.28885444554036915,2.7742578394069146,IDR_2019_03,0.37383855116849557,0.03673630260123064,0.15478094414106058,1,0,0,2,A - Stable
IDR,2019,4,99.38826542669723,0.5059494646577378,0.07364847816694105,-0.2950888779596712,2.688815582737016,IDR_2019_04,0.2086613672683056,-0.641450249210675,0.26815906923907235,1,0,0,2,A - Stable
IDR,2019,5,101.01533129511785,0.7239523162678071,0.07949100631310811,1.109316857403637,2.6033733260671177,IDR_2019_05,0.2502746621499536,0.9542658400461417,-0.040551535652537496,2,0,1,0,B - Moderate
IDR,2019,6,99.86210400897113,0.47807539722012576,0.0671216706197678,-0.5852256798430053,2.517931069397219,IDR_2019_06,0.08874760257384923,-0.5276852620517803,0.03164171932711392,1,0,0,2,A - Stable
IDR,2019,7,99.66072749680173,0.6249485723935579,0.0699121439167802,-0.38665540241484314,2.4324888127273208,IDR_2019_07,0.09631740199860661,-0.44594595384646235,0.28209577710634615,1,0,0,2,A - Stable
IDR,2019,8,100.64887803896046,0.3803790704348952,0.08626483614306929,0.46593716907871513,2.347046556057422,IDR_2019_08,0.2551640825161354,0.28773463795812426,-0.1782205591478986,1,0,0,1,A - Stable
IDR,2019,9,99.67410918953911,0.5867470324813097,0.09401695484823439,-0.14106361969248132,2.261604299387524,IDR_2019_09,0.3180774983762044,-0.2671287642126769,0.5591027953862385,1,0,2,2,A - Stable
IDR,2019,10,99.41008073454164,0.5523832882289046,0.05640635370169131,-1.1210064155032469,2.176162042717625,IDR_2019_10,-0.12499787807247571,-0.9645017314834601,0.14882451725682957,1,0,0,2,A - Stable
IDR,2019,11,99.26271405560135,0.6256556919777516,0.13710130779854704,-1.804367499203455,2.090719786047727,IDR_2019_11,0.7515408518796803,-0.8119319759859607,1.6205651712002427,0,0,2,2,C - Vulnerable
IDR,2019,12,100.8759329230415,0.40853183617491967,0.07882347761135103,0.3652511839504109,2.005277529377828,IDR_2019_12,0.07793727304733077,0.3620889056435345,-0.32411129429739144,1,0,0,1,A - Stable
IDR,2020,1,99.91972568615807,1.1913879998951986,0.20747957755119306,-0.3447050672372471,1.8921617001791153,IDR_2020_01,1.4818189390312482,0.8528808352139434,3.0024866569800963,0,0,2,2,C - Vulnerable
IDR,2020,2,100.92232220718118,1.2908398993485195,0.14320516252529222,5.008924579246811,1.8644881276503007,IDR_2020_02,0.7572542274662396,2.969770745747098,1.0771845887267297,2,0,2,0,B - Moderate
IDR,2020,3,108.21146797653597,6.465618385841895,0.30831147292508526,16.998328614177012,1.836814555121486,IDR_2020_03,2.5912679392512383,16.073616026953683,6.252612280084749,2,-1,1,0,B - Moderate
